Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
24/01/1999,,,,,,,,,,,,,,,,0,4.55,0,3.05,,,,,,,
25/01/1999,,,,,,,,,,,,,,,,0,5.65,0,4.05,,,,,,,
26/01/1999,,,,,,,,,,,,,,,,0,5.2,0,3.75,,,,,,,
27/01/1999,,,,,,,,,,,,,,,,0,4.6,0,8.3,,,,,,,
28/01/1999,,,,,,,,,,,,,,,,0,4.55,0,5.35,,,,,,,
29/01/1999,,,,,,,,,,,,,,,,0,3.15,0,7.2,,,,,,,
30/01/1999,,,,,,,,,,,,,,,,0,-3.6,0,2.05,,,,,,,
31/01/1999,,,,,,,,,,,,,,,,0,-4.1,0,1.2,,,,,,,
01/02/1999,,,,,,,,,,,,,,,,0,-2.15,0,3.05,,,,,,,
02/02/1999,,,,,,,,,,,,,,,,0,1.2,0,2.65,,,,,,,
03/02/1999,,,,,,,,,,,,,,,,0,4.95,0,5.9,,,,,,,
04/02/1999,,,,,,,,,,,,,,,,0,5.05,0,6.75,,,,,,,
05/02/1999,,,,,,,,,,,,,,,,0,5.55,0,7.6,,,,,,,
06/02/1999,,,,,,,,,,,,,,,,0,5.9,0,7.95,,,,,,,
07/02/1999,,,,,,,,,,,,,,,,0,4.5,0,5.25,,,,,,,
08/02/1999,,,,,,,,,,,,,,,,0,2.3,0,5.2,,,,,,,
09/02/1999,,,,,,,,,,,,,,,,0,3.35,0,6.2,,,,,,,
10/02/1999,,,,,,,,,,,,,,,,0,0.95,0,6.7,,,,,,,
11/02/1999,,,,,,,,,,,,,,,,0,-1.9,0,1.6,,,,,,,
12/02/1999,,,,,,,,,,,,,,,,0,-2.95,0,1.55,,,,,,,
13/02/1999,,,,,,,,,,,,,,,,0,-1.5,0,2.25,,,,,,,
14/02/1999,,,,,,,,,,,,,,,,0,-2.15,0,1.25,,,,,,,
15/02/1999,,,,,,,,,,,,,,,,0,-0.3,0,2.8,,,,,,,
16/02/1999,,,,,,,,,,,,,,,,0,-0.45,0,2.3,,,,,,,
17/02/1999,,,,,,,,,,,,,,,,0,2.9,0,5.25,,,,,,,
18/02/1999,,,,,,,,,,,,,,,,0,4,0,5.7,,,,,,,
19/02/1999,,,,,,,,,,,,,,,,0,5.85,0,8,,,,,,,
20/02/1999,,,,,,,,,,,,,,,,0,6.1,0,9.35,,,,,,,
21/02/1999,,,,,,,,,,,,,,,,0,6.9,0,10.25,,,,,,,
22/02/1999,,,,,,,,,,,,,,,,0,5.1,0,9.15,,,,,,,
23/02/1999,,,,,,,,,,,,,,,,0,4.45,0,7.9,,,,,,,
24/02/1999,,,,,,,,,,,,,,,,0,3.55,0,4.6,,,,,,,
25/02/1999,,,,,,,,,,,,,,,,0,4.95,0,6.8,,,,,,,
26/02/1999,,,,,,,,,,,,,,,,0,6.8,0,6.6,,,,,,,
27/02/1999,,,,,,,,,,,,,,,,0,7.35,0,7.35,,,,,,,
28/02/1999,,,,,,,,,,,,,,,,0,7.4,0,11.05,,,,,,,
01/03/1999,,,,,,,,,,,,,,,,0,8.45,0,10.85,,,,,,,
02/03/1999,,,,,,,,,,,,,,,,0,7.6,0,11.15,,,,,,,
03/03/1999,,,,,,,,,,,,,,,,0,7.45,0,10.65,,,,,,,
04/03/1999,,,,,,,,,,,,,,,,0,5.75,0,11.35,,,,,,,
05/03/1999,,,,,,,,,,,,,,,,0,3.45,0,9.95,,,,,,,
06/03/1999,,,,,,,,,,,,,,,,0,2.9,0,8.4,,,,,,,
07/03/1999,,,,,,,,,,,,,,,,0,3.05,0,6.7,,,,,,,
08/03/1999,,,,,,,,,,,,,,,,0,3.9,0,6.3,,,,,,,
09/03/1999,,,,,,,,,,,,,,,,0,6.55,0,9.45,,,,,,,
10/03/1999,,,,,,,,,,,,,,,,0,8.4,0,13.2,,,,,,,
11/03/1999,,,,,,,,,,,,,,,,0,9.1,0,12.95,,,,,,,
12/03/1999,,,,,,,,,,,,,,,,0,11.35,0,13.3,,,,,,,
13/03/1999,,,,,,,,,,,,,,,,0,12.3,0,12.95,,,,,,,
14/03/1999,,,,,,,,,,,,,,,,0,12.5,0,12.55,,,,,,,
15/03/1999,,,,,,,,,,,,,,,,0,13.7,0,14.2,,,,,,,
16/03/1999,,,,,,,,,,,,,,,,0,12,0,14.3,,,,,,,
17/03/1999,,,,,,,,,,,,,,,,0,2.65,0,8.95,,,,,,,
18/03/1999,,,,,,,,,,,,,,,,0,0.9,0,6.65,,,,,,,
19/03/1999,,,,,,,,,,,,,,,,0,3.5,0,6.5,,,,,,,
20/03/1999,,,,,,,,,,,,,,,,0,5.65,0,8.5,,,,,,,
21/03/1999,,,,,,,,,,,,,,,,0,5.4,0,8.05,,,,,,,
22/03/1999,,,,,,,,,,,,,,,,0,5.25,0,9.3,,,,,,,
23/03/1999,,,,,,,,,,,,,,,,0,7.2,0,9.4,,,,,,,
24/03/1999,,,,,,,,,,,,,,,,0,9.85,0,11.15,,,,,,,
25/03/1999,,,,,,,,,,,,,,,,0,6.8,0,9.35,,,,,,,
26/03/1999,,,,,,,,,,,,,,,,0,8.3,0,13.25,,,,,,,
27/03/1999,,,,,,,,,,,,,,,,0,6.1,0,9.85,,,,,,,
28/03/1999,,,,,,,,,,,,,,,,0,6.95,0,11.65,,,,,,,
29/03/1999,,,,,,,,,,,,,,,,0,8.5,0,12.3,,,,,,,
30/03/1999,,,,,,,,,,,,,,,,0,9.2,0,12.05,,,,,,,
31/03/1999,,,,,,,,,,,,,,,,0,10.1,0,13.15,,,,,,,
01/04/1999,,,,,,,,,,,,,,,,0,11.35,0,12.85,,,,,,,
02/04/1999,,,,,,,,,,,,,,,,0,10.85,0,12.4,,,,,,,
03/04/1999,,,,,,,,,,,,,,,,0,12.35,0,13.9,,,,,,,
04/04/1999,,,,,,,,,,,,,,,,0,12.75,0,14,,,,,,,
05/04/1999,,,,,,,,,,,,,,,,0,13.5,0,14.5,,,,,,,
06/04/1999,,,,,,,,,,,,,,,,0,14.05,0,15.8,,,,,,,
07/04/1999,,,,,,,,,,,,,,,,0,8.85,0,14.25,,,,,,,
08/04/1999,,,,,,,,,,,,,,,,0,6.9,0,12.65,,,,,,,
09/04/1999,,,,,,,,,,,,,,,,0,6.35,0,12.35,,,,,,,
10/04/1999,,,,,,,,,,,,,,,,0,8.5,0,13.15,,,,,,,
11/04/1999,,,,,,,,,,,,,,,,0,10.1,0,12,,,,,,,
12/04/1999,,,,,,,,,,,,,,,,0,8.9,0,13.15,,,,,,,
13/04/1999,,,,,,,,,,,,,,,,0,8.4,0,12.8,,,,,,,
14/04/1999,,,,,,,,,,,,,,,,0,7,0,11.6,,,,,,,
15/04/1999,,,,,,,,,,,,,,,,0,7,0,11.8,,,,,,,
16/04/1999,,,,,,,,,,,,,,,,0,6.85,0,11.45,,,,,,,
17/04/1999,,,,,,,,,,,,,,,,0,5.8,0,10.2,,,,,,,
18/04/1999,,,,,,,,,,,,,,,,0,6.25,0,11.75,,,,,,,
19/04/1999,,,,,,,,,,,,,,,,0,6.5,0,11,,,,,,,
20/04/1999,,,,,,,,,,,,,,,,0,7.15,0,11.25,,,,,,,
21/04/1999,,,,,,,,,,,,,,,,0,9.2,0,13.5,,,,,,,
22/04/1999,,,,,,,,,,,,,,,,0,11.75,0,14.7,,,,,,,
23/04/1999,,,,,,,,,,,,,,,,0,10.45,0,14.4,,,,,,,
24/04/1999,,,,,,,,,,,,,,,,0,10.85,0,15.8,,,,,,,
25/04/1999,,,,,,,,,,,,,,,,0,12.15,0,15.15,,,,,,,
26/04/1999,,,,,,,,,,,,,,,,0,13.6,0,14,,,,,,,
27/04/1999,,,,,,,,,,,,,,,,0,14.3,0,12.65,,,,,,,
28/04/1999,,,,,,,,,,,,,,,,0,13.3,0,14.95,,,,,,,
29/04/1999,,,,,,,,,,,,,,,,0,14.45,0,16.9,,,,,,,
30/04/1999,,,,,,,,,,,,,,,,0,17.2,0,16.9,,,,,,,
01/05/1999,,,,,,,,,,,,,,,,0,17.85,0,17.85,,,,,,,
02/05/1999,,,,,,,,,,,,,,,,0,13.6,0,18.75,,,,,,,
03/05/1999,,,,,,,,,,,,,,,,0,13.1,0,19,,,,,,,
04/05/1999,,,,,,,,,,,,,,,,0,12.9,0,17.9,,,,,,,
05/05/1999,,,,,,,,,,,,,,,,0,12.6,0,17.6,,,,,,,
06/05/1999,,,,,,,,,,,,,,,,0,13.15,0,18.6,,,,,,,
07/05/1999,,,,,,,,,,,,,,,,0,14.4,0,18.55,,,,,,,
08/05/1999,,,,,,,,,,,,,,,,0,15.1,0,17.6,,,,,,,
09/05/1999,,,,,,,,,,,,,,,,0,14.85,0,18.6,,,,,,,
10/05/1999,,,,,,,,,,,,,,,,0,15.6,0,19.05,,,,,,,
11/05/1999,,,,,,,,,,,,,,,,0,14.7,0,18.7,,,,,,,
12/05/1999,,,,,,,,,,,,,,,,0,14.85,0,17.8,,,,,,,
13/05/1999,,,,,,,,,,,,,,,,0,15.4,0,18.7,,,,,,,
14/05/1999,,,,,,,,,,,,,,,,0,15.6,0,17.8,,,,,,,
15/05/1999,,,,,,,,,,,,,,,,0,15.1,0,19.25,,,,,,,
16/05/1999,,,,,,,,,,,,,,,,0,16.9,0,19.8,,,,,,,
17/05/1999,,,,,,,,,,,,,,,,0,16.9,0,17.1,,,,,,,
18/05/1999,,,,,,,,,,,,,,,,0,13.35,0,20,,,,,,,
19/05/1999,,,,,,,,,,,,,,,,0,11.6,0,19.7,,,,,,,
20/05/1999,,,,,,,,,,,,,,,,0,11.5,0,15.7,,,,,,,
21/05/1999,,,,,,,,,,,,,,,,0,11.45,0,15.25,,,,,,,
22/05/1999,,,,,,,,,,,,,,,,0,14.65,0,18.6,,,,,,,
23/05/1999,,,,,,,,,,,,,,,,0,17.8,0,20.8,,,,,,,
24/05/1999,,,,,,,,,,,,,,,,0,18.45,0,19.4,,,,,,,
25/05/1999,,,,,,,,,,,,,,,,0,17,0,19.35,,,,,,,
26/05/1999,,,,,,,,,,,,,,,,0,17.5,0,19.9,,,,,,,
27/05/1999,,,,,,,,,,,,,,,,0,19.5,0,21.35,,,,,,,
28/05/1999,,,,,,,,,,,,,,,,0,20.45,0,21.85,,,,,,,
29/05/1999,,,,,,,,,,,,,,,,0,20.3,0,21.75,,,,,,,
30/05/1999,,,,,,,,,,,,,,,,0,20.75,0,22.05,,,,,,,
31/05/1999,,,,,,,,,,,,,,,,0,21.3,0,22.1,,,,,,,
01/06/1999,,,,,,,,,,,,,,,,0,22.25,0,24.35,,,,,,,
02/06/1999,,,,,,,,,,,,,,,,0,21.9,0,24.7,,,,,,,
03/06/1999,,,,,,,,,,,,,,,,0,19.25,0,23.75,,,,,,,
04/06/1999,,,,,,,,,,,,,,,,0,16.05,0,20.55,,,,,,,
05/06/1999,,,,,,,,,,,,,,,,0,16.3,0,20.5,,,,,,,
06/06/1999,,,,,,,,,,,,,,,,0,18.75,0,21.6,,,,,,,
07/06/1999,,,,,,,,,,,,,,,,0,20.25,0,24,,,,,,,
08/06/1999,,,,,,,,,,,,,,,,0,17.65,0,22.1,,,,,,,
09/06/1999,,,,,,,,,,,,,,,,0,20.65,0,21.8,,,,,,,
10/06/1999,,,,,,,,,,,,,,,,0,21.85,0,24.2,,,,,,,
11/06/1999,,,,,,,,,,,,,,,,0,18.25,0,24.35,,,,,,,
12/06/1999,,,,,,,,,,,,,,,,0,17.2,0,22.5,,,,,,,
13/06/1999,,,,,,,,,,,,,,,,0,18.1,0,21.4,,,,,,,
14/06/1999,,,,,,,,,,,,,,,,0,18.55,0,21.4,,,,,,,
15/06/1999,,,,,,,,,,,,,,,,0,18.85,0,21,,,,,,,
16/06/1999,,,,,,,,,,,,,,,,0,17.95,0,20.9,,,,,,,
17/06/1999,,,,,,,,,,,,,,,,0,18.75,0,20.55,,,,,,,
18/06/1999,,,,,,,,,,,,,,,,0,19.1,0,21.85,,,,,,,
19/06/1999,,,,,,,,,,,,,,,,0,14.3,0,17.8,,,,,,,
20/06/1999,,,,,,,,,,,,,,,,0,15.25,0,18.5,,,,,,,
21/06/1999,,,,,,,,,,,,,,,,0,14.8,0,18.45,,,,,,,
22/06/1999,,,,,,,,,,,,,,,,0,15,0,19.95,,,,,,,
23/06/1999,,,,,,,,,,,,,,,,0,17.55,0,19.9,,,,,,,
24/06/1999,,,,,,,,,,,,,,,,0,19.2,0,20.55,,,,,,,
25/06/1999,,,,,,,,,,,,,,,,0,19.4,0,21.95,,,,,,,
26/06/1999,,,,,,,,,,,,,,,,0,19.9,0,22,,,,,,,
27/06/1999,,,,,,,,,,,,,,,,0,19.5,0,21.8,,,,,,,
28/06/1999,,,,,,,,,,,,,,,,0,16.95,0,22.25,,,,,,,
29/06/1999,,,,,,,,,,,,,,,,0,17.9,0,21.3,,,,,,,
30/06/1999,,,,,,,,,,,,,,,,0,19.25,0,22.95,,,,,,,
01/07/1999,,,,,,,,,,,,,,,,0,22.15,0,24.55,,,,,,,
02/07/1999,,,,,,,,,,,,,,,,0,22.55,0,25.25,,,,,,,
03/07/1999,,,,,,,,,,,,,,,,0,23.15,0,25.4,,,,,,,
04/07/1999,,,,,,,,,,,,,,,,0,24.65,0,25.7,,,,,,,
05/07/1999,,,,,,,,,,,,,,,,0,24.65,0,26.05,,,,,,,
06/07/1999,,,,,,,,,,,,,,,,0,19.85,0,25.05,,,,,,,
07/07/1999,,,,,,,,,,,,,,,,0,19.5,0,24.2,,,,,,,
08/07/1999,,,,,,,,,,,,,,,,0,21.35,0,23.45,,,,,,,
09/07/1999,,,,,,,,,,,,,,,,0,19.55,0,22.55,,,,,,,
10/07/1999,,,,,,,,,,,,,,,,0,18.8,0,21.75,,,,,,,
11/07/1999,,,,,,,,,,,,,,,,0,19.1,0,22.5,,,,,,,
12/07/1999,,,,,,,,,,,,,,,,0,20.45,0,23.9,,,,,,,
13/07/1999,,,,,,,,,,,,,,,,0,21.65,0,23.9,,,,,,,
14/07/1999,,,,,,,,,,,,,,,,0,20.35,0,23.8,,,,,,,
15/07/1999,,,,,,,,,,,,,,,,0,19.9,0,24.2,,,,,,,
16/07/1999,,,,,,,,,,,,,,,,0,23.05,0,24.65,,,,,,,
17/07/1999,,,,,,,,,,,,,,,,0,23.15,0,25.5,,,,,,,
18/07/1999,,,,,,,,,,,,,,,,0,24.2,0,25.3,,,,,,,
19/07/1999,,,,,,,,,,,,,,,,0,23.45,0,25.9,,,,,,,
20/07/1999,,,,,,,,,,,,,,,,0,22.8,0,25.4,,,,,,,
21/07/1999,,,,,,,,,,,,,,,,0,21.2,0,25.3,,,,,,,
22/07/1999,,,,,,,,,,,,,,,,0,20.65,0,25.35,,,,,,,
23/07/1999,,,,,,,,,,,,,,,,0,20.8,0,24.2,,,,,,,
24/07/1999,,,,,,,,,,,,,,,,0,19.05,0,21.6,,,,,,,
25/07/1999,,,,,,,,,,,,,,,,0,19.65,0,22.3,,,,,,,
26/07/1999,,,,,,,,,,,,,,,,0,21.1,0,24.45,,,,,,,
27/07/1999,,,,,,,,,,,,,,,,0,24.4,0,25.85,,,,,,,
28/07/1999,,,,,,,,,,,,,,,,0,19.25,0,22.45,,,,,,,
29/07/1999,,,,,,,,,,,,,,,,0,19.4,0,24.2,,,,,,,
30/07/1999,,,,,,,,,,,,,,,,0,20.7,0,23.6,,,,,,,
31/07/1999,,,,,,,,,,,,,,,,0,21.7,0,23.8,,,,,,,
01/08/1999,,,,,,,,,,,,,,,,0,22.75,0,25.85,,,,,,,
02/08/1999,,,,,,,,,,,,,,,,0,22.2,0,24.95,,,,,,,
03/08/1999,,,,,,,,,,,,,,,,0,20.8,0,23,,,,,,,
04/08/1999,,,,,,,,,,,,,,,,0,21.55,0,24.4,,,,,,,
05/08/1999,,,,,,,,,,,,,,,,0,23.1,0,25.8,,,,,,,
06/08/1999,,,,,,,,,,,,,,,,0,22.85,0,25.2,,,,,,,
07/08/1999,,,,,,,,,,,,,,,,0,23,0,27.15,,,,,,,
08/08/1999,,,,,,,,,,,,,,,,0,22.25,0,27.2,,,,,,,
09/08/1999,,,,,,,,,,,,,,,,0,22.3,0,27.05,,,,,,,
10/08/1999,,,,,,,,,,,,,,,,0,22.95,0,25.9,,,,,,,
11/08/1999,,,,,,,,,,,,,,,,0,20.05,0,24,,,,,,,
12/08/1999,,,,,,,,,,,,,,,,0,17.7,0,23.05,,,,,,,
13/08/1999,,,,,,,,,,,,,,,,0,17.8,0,21.65,,,,,,,
14/08/1999,,,,,,,,,,,,,,,,0,18.7,0,21.7,,,,,,,
15/08/1999,,,,,,,,,,,,,,,,0,18.5,0,22.25,,,,,,,
16/08/1999,,,,,,,,,,,,,,,,0,20.9,0,25.4,,,,,,,
17/08/1999,,,,,,,,,,,,,,,,0,19.55,0,24.65,,,,,,,
18/08/1999,,,,,,,,,,,,,,,,0,20.4,0,23.9,,,,,,,
19/08/1999,,,,,,,,,,,,,,,,0,21.7,0,23.3,,,,,,,
20/08/1999,,,,,,,,,,,,,,,,0,25.25,0,27.35,,,,,,,
21/08/1999,,,,,,,,,,,,,,,,0,21.75,0,25.5,,,,,,,
22/08/1999,,,,,,,,,,,,,,,,0,22.3,0,24.95,,,,,,,
23/08/1999,,,,,,,,,,,,,,,,0,22.05,0,25,,,,,,,
24/08/1999,,,,,,,,,,,,,,,,0,22.2,0,24.8,,,,,,,
25/08/1999,,,,,,,,,,,,,,,,0,23.15,0,25.75,,,,,,,
26/08/1999,,,,,,,,,,,,,,,,0,24.3,0,26.05,,,,,,,
27/08/1999,,,,,,,,,,,,,,,,0,19.75,0,24.45,,,,,,,
28/08/1999,,,,,,,,,,,,,,,,0,21.6,0,24.05,,,,,,,
29/08/1999,,,,,,,,,,,,,,,,0,18.15,0,21.15,,,,,,,
30/08/1999,,,,,,,,,,,,,,,,0,19.3,0,23.15,,,,,,,
31/08/1999,,,,,,,,,,,,,,,,0,20.05,0,22.45,,,,,,,
01/09/1999,,,,,,,,,,,,,,,,0,20.4,0,22.6,,,,,,,
02/09/1999,,,,,,,,,,,,,,,,0,18.75,0,22.2,,,,,,,
03/09/1999,,,,,,,,,,,,,,,,0,17.05,0,21.15,,,,,,,
04/09/1999,,,,,,,,,,,,,,,,0,16.35,0,19.1,,,,,,,
05/09/1999,,,,,,,,,,,,,,,,0,17.9,0,20.15,,,,,,,
06/09/1999,,,,,,,,,,,,,,,,0,19,0,21,,,,,,,
07/09/1999,,,,,,,,,,,,,,,,0,19.7,0,21.65,,,,,,,
08/09/1999,,,,,,,,,,,,,,,,0,21.6,0,23.1,,,,,,,
09/09/1999,,,,,,,,,,,,,,,,0,21.65,0,23.4,,,,,,,
10/09/1999,,,,,,,,,,,,,,,,0,22.05,0,23.45,,,,,,,
11/09/1999,,,,,,,,,,,,,,,,0,21.8,0,22.8,,,,,,,
12/09/1999,,,,,,,,,,,,,,,,0,22.4,0,23.2,,,,,,,
13/09/1999,,,,,,,,,,,,,,,,0,22.05,0,22.55,,,,,,,
14/09/1999,,,,,,,,,,,,,,,,0,20.8,0,22.25,,,,,,,
15/09/1999,,,,,,,,,,,,,,,,0,19.3,0,21.05,,,,,,,
16/09/1999,,,,,,,,,,,,,,,,0,18.5,0,22.2,,,,,,,
17/09/1999,,,,,,,,,,,,,,,,0,19.5,23.7,22.75,,,,,,,
18/09/1999,,,,,,,,,,,,,,,,0,19.2,21.95,21.25,,,,,,,
19/09/1999,,,,,,,,,,,,,,,,0,17.75,20.85,20.75,,,,,,,
20/09/1999,,,,,,,,,,,,,,,,0,15.75,18.55,18.2,,,,,,,
21/09/1999,,,,,,,,,,,,,,,,0,14.75,19.3,19.55,,,,,,,
22/09/1999,,,,,,,,,,,,,,,,0,17.9,21.05,20.25,,,,,,,
23/09/1999,,,,,,,,,,,,,,,,0,18.05,21.65,20.5,,,,,,,
24/09/1999,,,,,,,,,,,,,,,,0,19.4,23.05,22.2,,,,,,,
25/09/1999,,,,,,,,,,,,,,,,0,19.6,23.1,22.3,,,,,,,
26/09/1999,,,,,,,,,,,,,,,,0,15.25,22.05,22.2,,,,,,,
27/09/1999,,,,,,,,,,,,,,,,0,16.95,21.15,21.15,,,,,,,
28/09/1999,,,,,,,,,,,,,,,,0,14.95,20.15,20.25,,,,,,,
29/09/1999,,,,,,,,,,,,,,,,0,17.8,19.9,19.8,,,,,,,
30/09/1999,,,,,,,,,,,,,,,,0,17.55,21.2,20.95,,,,,,,
01/10/1999,,,,,,,,,,,,,,,,0,16.2,21.1,20.85,,,,,,,
02/10/1999,,,,,,,,,,,,,,,,0,16.85,20.1,19.1,,,,,,,
03/10/1999,,,,,,,,,,,,,,,,0,18.4,19.5,19.9,,,,,,,
04/10/1999,,,,,,,,,,,,,,,,0,14.85,18.1,19.3,,,,,,,
05/10/1999,,,,,,,,,,,,,,,,0,11.05,15.8,15.15,,,,,,,
06/10/1999,,,,,,,,,,,,,,,,0,11.65,14.8,13.35,,,,,,,
07/10/1999,,,,,,,,,,,,,,,,0,12.45,15,13.05,,,,,,,
08/10/1999,,,,,,,,,,,,,,,,0,13.25,15.55,13.9,,,,,,,
09/10/1999,,,,,,,,,,,,,,,,0,13.85,16.3,15.05,,,,,,,
10/10/1999,,,,,,,,,,,,,,,,0,14.6,16.8,15.8,,,,,,,
11/10/1999,,,,,,,,,,,,,,,,0,15,17.35,16.95,,,,,,,
12/10/1999,,,,,,,,,,,,,,,,0,15.2,17.25,15.4,,,,,,,
13/10/1999,,,,,,,,,,,,,,,,0,15.1,16.8,15.2,,,,,,,
14/10/1999,,,,,,,,,,,,,,,,0,15,18.25,17.95,,,,,,,
15/10/1999,,,,,,,,,,,,,,,,0,14.2,15.9,15.45,,,,,,,
16/10/1999,,,,,,,,,,,,,,,,0,13.95,17.1,16.95,,,,,,,
17/10/1999,,,,,,,,,,,,,,,,0,11.6,14.65,13.65,,,,,,,
18/10/1999,,,,,,,,,,,,,,,,0,8.05,12.1,12.35,,,,,,,
19/10/1999,,,,,,,,,,,,,,,,0,8.55,12.65,12.05,,,,,,,
20/10/1999,,,,,,,,,,,,,,,,0,8.6,10.55,10.35,,,,,,,
21/10/1999,,,,,,,,,,,,,,,,0,12.4,15.55,14.25,,,,,,,
22/10/1999,,,,,,,,,,,,,,,,0,13.15,16.65,15.4,,,,,,,
23/10/1999,,,,,,,,,,,,,,,,0,13.9,16.6,15.25,,,,,,,
24/10/1999,,,,,,,,,,,,,,,,0,15.8,15.75,15.55,,,,,,,
25/10/1999,,,,,,,,,,,,,,,,0,17.1,19.95,20,,,,,,,
26/10/1999,,,,,,,,,,,,,,,,0,19.85,21.4,20.7,,,,,,,
27/10/1999,,,,,,,,,,,,,,,,0,16.6,19.5,19.85,,,,,,,
28/10/1999,,,,,,,,,,,,,,,,0,19.55,19,17.8,,,,,,,
29/10/1999,,,,,,,,,,,,,,,,0,18.35,18.55,15.45,,,,,,,
30/10/1999,,,,,,,,,,,,,,,,0,17.2,17.8,16.4,,,,,,,
31/10/1999,,,,,,,,,,,,,,,,0,15.9,19.45,17.75,,,,,,,
01/11/1999,,,,,,,,,,,,,,,,0,16.65,19.5,18,,,,,,,
02/11/1999,,,,,,,,,,,,,,,,0,14.65,17.1,15.85,,,,,,,
03/11/1999,,,,,,,,,,,,,,,,0,13.55,15.05,15.15,,,,,,,
04/11/1999,,,,,,,,,,,,,,,,0,12.95,16.15,16.05,,,,,,,
05/11/1999,,,,,,,,,,,,,,,,0,14.2,16.8,15.4,,,,,,,
06/11/1999,,,,,,,,,,,,,,,,0,9.85,13.1,12,,,,,,,
07/11/1999,,,,,,,,,,,,,,,,0,10.1,13,13.55,,,,,,,
08/11/1999,,,,,,,,,,,,,,,,0,10.45,12.6,11.65,,,,,,,
09/11/1999,,,,,,,,,,,,,,,,0,9.4,12.15,10.05,,,,,,,
10/11/1999,,,,,,,,,,,,,,,,0,8.95,9.75,8.25,,,,,,,
11/11/1999,,,,,,,,,,,,,,,,0,5.5,10.15,8.85,,,,,,,
12/11/1999,,,,,,,,,,,,,,,,0,6.9,12.35,12.15,,,,,,,
13/11/1999,,,,,,,,,,,,,,,,0,7.95,10.7,9.7,,,,,,,
14/11/1999,,,,,,,,,,,,,,,,0,7.15,12.05,10.55,,,,,,,
15/11/1999,,,,,,,,,,,,,,,,0,4.35,9.65,8.7,,,,,,,
16/11/1999,,,,,,,,,,,,,,,,0,3.2,10.3,9.85,,,,,,,
17/11/1999,,,,,,,,,,,,,,,,0,1.2,9.1,8.65,,,,,,,
18/11/1999,,,,,,,,,,,,,,,,0,2.55,7.55,6.25,,,,,,,
19/11/1999,,,,,,,,,,,,,,,,0,1.75,7.75,6.5,,,,,,,
20/11/1999,,,,,,,,,,,,,,,,0,0.55,6.55,5.1,,,,,,,
21/11/1999,,,,,,,,,,,,,,,,0,-1.75,6.2,4.45,,,,,,,
22/11/1999,,,,,,,,,,,,,,,,0,1.25,6.75,4.9,,,,,,,
23/11/1999,,,,,,,,,,,,,,,,0,2.55,7.1,5.25,,,,,,,
24/11/1999,,,,,,,,,,,,,,,,0,4.4,8.7,6.75,,,,,,,
25/11/1999,,,,,,,,,,,,,,,,0,5.25,8.55,5.9,,,,,,,
26/11/1999,,,,,,,,,,,,,,,,0,4.7,8.95,6.05,,,,,,,
27/11/1999,,,,,,,,,,,,,,,,0,4.25,7.8,5.1,,,,,,,
28/11/1999,,,,,,,,,,,,,,,,0,4.95,8.45,5.4,,,,,,,
29/11/1999,,,,,,,,,,,,,,,,0,4.45,7.7,4.85,,,,,,,
30/11/1999,,,,,,,,,,,,,,,,0,7.15,9.55,6.65,,,,,,,
01/12/1999,,,,,,,,,,,,,,,,0,7.4,11.3,7.9,,,,,,,
02/12/1999,,,,,,,,,,,,,,,,0,6.4,9.05,7.6,,,,,,,
03/12/1999,,,,,,,,,,,,,,,,0,4.95,9.4,8.05,,,,,,,
04/12/1999,,,,,,,,,,,,,,,,0,5.95,12.45,12.1,,,,,,,
05/12/1999,,,,,,,,,,,,,,,,0,2.45,10.55,10.7,,,,,,,
06/12/1999,,,,,,,,,,,,,,,,0,1.15,7.2,5.5,,,,,,,
07/12/1999,,,,,,,,,,,,,,,,0,4.3,6.5,3.85,,,,,,,
08/12/1999,,,,,,,,,,,,,,,,0,3.5,7.15,6.25,,,,,,,
09/12/1999,,,,,,,,,,,,,,,,0,3.9,8.45,8.3,,,,,,,
10/12/1999,,,,,,,,,,,,,,,,0,4.1,8.8,8.55,,,,,,,
11/12/1999,,,,,,,,,,,,,,,,0,3.9,9.8,8.75,,,,,,,
12/12/1999,,,,,,,,,,,,,,,,0,4.95,10.2,9.35,,,,,,,
13/12/1999,,,,,,,,,,,,,,,,0,4.85,9.8,8.95,,,,,,,
14/12/1999,,,,,,,,,,,,,,,,0,3.95,8.45,7.75,,,,,,,
15/12/1999,,,,,,,,,,,,,,,,0,2.7,9.6,9.5,,,,,,,
16/12/1999,,,,,,,,,,,,,,,,0,-0.65,7.4,6,,,,,,,
17/12/1999,,,,,,,,,,,,,,,,0,0.35,5.9,4.25,,,,,,,
18/12/1999,,,,,,,,,,,,,,,,0,1.65,5,2.7,,,,,,,
