Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
11/06/1999,,,,,,,,,,,,,,,,1.3
12/06/1999,,,,,,,,,,,,,,,,1.31
13/06/1999,,,,,,,,,,,,,,,,1.26
14/06/1999,,,,,,,,,,,,,,,,1.34
15/06/1999,,,,,,,,,,,,,,,,1.32
16/06/1999,,,,,,,,,,,,,,,,1.37
17/06/1999,,,,,,,,,,,,,,,,1.42
18/06/1999,,,,,,,,,,,,,,,,1.45
19/06/1999,,,,,,,,,,,,,,,,1.35
20/06/1999,,,,,,,,,,,,,,,,1.93
21/06/1999,,,,,,,,,,,,,,,,1.88
22/06/1999,,,,,,,,,,,,,,,,1.76
23/06/1999,,,,,,,,,,,,,,,,1.55
24/06/1999,,,,,,,,,,,,,,,,1.55
25/06/1999,,,,,,,,,,,,,,,,1.44
26/06/1999,,,,,,,,,,,,,,,,1.35
27/06/1999,,,,,,,,,,,,,,,,1.24
28/06/1999,,,,,,,,,,,,,,,,1.26
29/06/1999,,,,,,,,,,,,,,,,1.27
30/06/1999,,,,,,,,,,,,,,,,1.26
01/07/1999,,,,,,,,,,,,,,,,1.25
02/07/1999,,,,,,,,,,,,,,,,1.28
03/07/1999,,,,,,,,,,,,,,,,1.27
04/07/1999,,,,,,,,,,,,,,,,1.24
05/07/1999,,,,,,,,,,,,,,,,1.27
06/07/1999,,,,,,,,,,,,,,,,1.26
07/07/1999,,,,,,,,,,,,,,,,1.29
08/07/1999,,,,,,,,,,,,,,,,1.26
09/07/1999,,,,,,,,,,,,,,,,1.26
10/07/1999,,,,,,,,,,,,,,,,1.26
11/07/1999,,,,,,,,,,,,,,,,1.29
12/07/1999,,,,,,,,,,,,,,,,1.29
13/07/1999,,,,,,,,,,,,,,,,1.28
14/07/1999,,,,,,,,,,,,,,,,1.25
15/07/1999,,,,,,,,,,,,,,,,1.24
16/07/1999,,,,,,,,,,,,,,,,1.25
17/07/1999,,,,,,,,,,,,,,,,1.23
18/07/1999,,,,,,,,,,,,,,,,1.21
19/07/1999,,,,,,,,,,,,,,,,1.21
20/07/1999,,,,,,,,,,,,,,,,1.21
21/07/1999,,,,,,,,,,,,,,,,1.2
22/07/1999,,,,,,,,,,,,,,,,1.2
23/07/1999,,,,,,,,,,,,,,,,1.19
24/07/1999,,,,,,,,,,,,,,,,1.19
25/07/1999,,,,,,,,,,,,,,,,1.21
26/07/1999,,,,,,,,,,,,,,,,1.21
27/07/1999,,,,,,,,,,,,,,,,1.2
28/07/1999,,,,,,,,,,,,,,,,1.21
29/07/1999,,,,,,,,,,,,,,,,1.27
30/07/1999,,,,,,,,,,,,,,,,1.23
31/07/1999,,,,,,,,,,,,,,,,1.21
01/08/1999,,,,,,,,,,,,,,,,1.2
02/08/1999,,,,,,,,,,,,,,,,1.21
03/08/1999,,,,,,,,,,,,,,,,1.2
04/08/1999,,,,,,,,,,,,,,,,1.2
05/08/1999,,,,,,,,,,,,,,,,1.2
06/08/1999,,,,,,,,,,,,,,,,1.19
07/08/1999,,,,,,,,,,,,,,,,1.2
08/08/1999,,,,,,,,,,,,,,,,1.2
09/08/1999,,,,,,,,,,,,,,,,1.19
10/08/1999,,,,,,,,,,,,,,,,1.21
11/08/1999,,,,,,,,,,,,,,,,1.21
12/08/1999,,,,,,,,,,,,,,,,1.21
13/08/1999,,,,,,,,,,,,,,,,1.23
14/08/1999,,,,,,,,,,,,,,,,1.23
15/08/1999,,,,,,,,,,,,,,,,1.22
16/08/1999,,,,,,,,,,,,,,,,1.23
17/08/1999,,,,,,,,,,,,,,,,1.21
18/08/1999,,,,,,,,,,,,,,,,1.21
19/08/1999,,,,,,,,,,,,,,,,1.21
20/08/1999,,,,,,,,,,,,,,,,1.22
21/08/1999,,,,,,,,,,,,,,,,1.21
22/08/1999,,,,,,,,,,,,,,,,1.2
23/08/1999,,,,,,,,,,,,,,,,1.19
24/08/1999,,,,,,,,,,,,,,,,1.2
25/08/1999,,,,,,,,,,,,,,,,1.19
26/08/1999,,,,,,,,,,,,,,,,1.18
27/08/1999,,,,,,,,,,,,,,,,1.21
28/08/1999,,,,,,,,,,,,,,,,1.25
29/08/1999,,,,,,,,,,,,,,,,1.3
30/08/1999,,,,,,,,,,,,,,,,1.29
31/08/1999,,,,,,,,,,,,,,,,1.23
01/09/1999,,,,,,,,,,,,,,,,1.21
02/09/1999,,,,,,,,,,,,,,,,1.19
03/09/1999,,,,,,,,,,,,,,,,1.18
04/09/1999,,,,,,,,,,,,,,,,1.21
05/09/1999,,,,,,,,,,,,,,,,1.22
06/09/1999,,,,,,,,,,,,,,,,1.2
07/09/1999,,,,,,,,,,,,,,,,1.24
08/09/1999,,,,,,,,,,,,,,,,1.33
09/09/1999,,,,,,,,,,,,,,,,1.3
10/09/1999,,,,,,,,,,,,,,,,1.3
11/09/1999,,,,,,,,,,,,,,,,1.3
12/09/1999,,,,,,,,,,,,,,,,1.2
13/09/1999,,,,,,,,,,,,,,,,1.19
14/09/1999,,,,,,,,,,,,,,,,1.2
15/09/1999,,,,,,,,,,,,,,,,1.21
16/09/1999,,,,,,,,,,,,,,,,1.23
17/09/1999,,,,,,,,,,,,,,,,1.2
18/09/1999,,,,,,,,,,,,,,,,1.2
19/09/1999,,,,,,,,,,,,,,,,1.22
20/09/1999,,,,,,,,,,,,,,,,1.29
21/09/1999,,,,,,,,,,,,,,,,1.58
22/09/1999,,,,,,,,,,,,,,,,1.41
23/09/1999,,,,,,,,,,,,,,,,1.35
24/09/1999,,,,,,,,,,,,,,,,1.25
25/09/1999,,,,,,,,,,,,,,,,1.22
26/09/1999,,,,,,,,,,,,,,,,1.19
27/09/1999,,,,,,,,,,,,,,,,1.38
28/09/1999,,,,,,,,,,,,,,,,1.29
29/09/1999,,,,,,,,,,,,,,,,1.29
30/09/1999,,,,,,,,,,,,,,,,1.24
01/10/1999,,,,,,,,,,,,,,,,1.45
02/10/1999,,,,,,,,,,,,,,,,1.27
03/10/1999,,,,,,,,,,,,,,,,1.23
04/10/1999,,,,,,,,,,,,,,,,1.45
05/10/1999,,,,,,,,,,,,,,,,1.49
06/10/1999,,,,,,,,,,,,,,,,1.4
07/10/1999,,,,,,,,,,,,,,,,1.2
08/10/1999,,,,,,,,,,,,,,,,1.15
09/10/1999,,,,,,,,,,,,,,,,1.15
10/10/1999,,,,,,,,,,,,,,,,1.15
11/10/1999,,,,,,,,,,,,,,,,1.15
12/10/1999,,,,,,,,,,,,,,,,1.15
13/10/1999,,,,,,,,,,,,,,,,1.15
14/10/1999,,,,,,,,,,,,,,,,1.15
15/10/1999,,,,,,,,,,,,,,,,1.16
16/10/1999,,,,,,,,,,,,,,,,1.36
17/10/1999,,,,,,,,,,,,,,,,1.19
18/10/1999,,,,,,,,,,,,,,,,1.19
19/10/1999,,,,,,,,,,,,,,,,1.42
20/10/1999,,,,,,,,,,,,,,,,1.29
21/10/1999,,,,,,,,,,,,,,,,1.68
22/10/1999,,,,,,,,,,,,,,,,1.72
23/10/1999,,,,,,,,,,,,,,,,1.6
24/10/1999,,,,,,,,,,,,,,,,5.31
25/10/1999,,,,,,,,,,,,,,,,4.26
26/10/1999,,,,,,,,,,,,,,,,4.31
27/10/1999,,,,,,,,,,,,,,,,3.37
28/10/1999,,,,,,,,,,,,,,,,1.38
29/10/1999,,,,,,,,,,,,,,,,1.38
30/10/1999,,,,,,,,,,,,,,,,1.35
31/10/1999,,,,,,,,,,,,,,,,1.28
01/11/1999,,,,,,,,,,,,,,,,1.26
02/11/1999,,,,,,,,,,,,,,,,1.33
03/11/1999,,,,,,,,,,,,,,,,1.36
04/11/1999,,,,,,,,,,,,,,,,1.49
05/11/1999,,,,,,,,,,,,,,,,1.4
06/11/1999,,,,,,,,,,,,,,,,3.82
07/11/1999,,,,,,,,,,,,,,,,2.35
08/11/1999,,,,,,,,,,,,,,,,2.16
09/11/1999,,,,,,,,,,,,,,,,1.9
10/11/1999,,,,,,,,,,,,,,,,1.71
11/11/1999,,,,,,,,,,,,,,,,1.62
12/11/1999,,,,,,,,,,,,,,,,1.51
13/11/1999,,,,,,,,,,,,,,,,1.43
14/11/1999,,,,,,,,,,,,,,,,1.33
15/11/1999,,,,,,,,,,,,,,,,1.52
16/11/1999,,,,,,,,,,,,,,,,2.17
17/11/1999,,,,,,,,,,,,,,,,2.03
18/11/1999,,,,,,,,,,,,,,,,2.1
19/11/1999,,,,,,,,,,,,,,,,3.93
20/11/1999,,,,,,,,,,,,,,,,2.75
21/11/1999,,,,,,,,,,,,,,,,2.62
22/11/1999,,,,,,,,,,,,,,,,2.67
23/11/1999,,,,,,,,,,,,,,,,2.09
24/11/1999,,,,,,,,,,,,,,,,2.05
25/11/1999,,,,,,,,,,,,,,,,2.02
26/11/1999,,,,,,,,,,,,,,,,1.93
27/11/1999,,,,,,,,,,,,,,,,1.65
28/11/1999,,,,,,,,,,,,,,,,1.51
29/11/1999,,,,,,,,,,,,,,,,1.71
30/11/1999,,,,,,,,,,,,,,,,1.75
01/12/1999,,,,,,,,,,,,,,,,1.73
02/12/1999,,,,,,,,,,,,,,,,1.73
03/12/1999,,,,,,,,,,,,,,,,1.77
04/12/1999,,,,,,,,,,,,,,,,1.7
05/12/1999,,,,,,,,,,,,,,,,1.62
06/12/1999,,,,,,,,,,,,,,,,1.76
07/12/1999,,,,,,,,,,,,,,,,1.81
08/12/1999,,,,,,,,,,,,,,,,1.72
09/12/1999,,,,,,,,,,,,,,,,1.74
10/12/1999,,,,,,,,,,,,,,,,1.92
11/12/1999,,,,,,,,,,,,,,,,2.13
12/12/1999,,,,,,,,,,,,,,,,
13/12/1999,,,,,,,,,,,,,,,,
14/12/1999,,,,,,,,,,,,,,,,
15/12/1999,,,,,,,,,,,,,,,,
16/12/1999,,,,,,,,,,,,,,,,
17/12/1999,,,,,,,,,,,,,,,,
18/12/1999,,,,,,,,,,,,,,,,
19/12/1999,,,,,,,,,,,,,,,,
20/12/1999,,,,,,,,,,,,,,,,
21/12/1999,,,,,,,,,,,,,,,,
22/12/1999,,,,,,,,,,,,,,,,
23/12/1999,,,,,,,,,,,,,,,,
24/12/1999,,,,,,,,,,,,,,,,
25/12/1999,,,,,,,,,,,,,,,,
26/12/1999,,,,,,,,,,,,,,,,
27/12/1999,,,,,,,,,,,,,,,,
28/12/1999,,,,,,,,,,,,,,,,
29/12/1999,,,,,,,,,,,,,,,,
30/12/1999,,,,,,,,,,,,,,,,
31/12/1999,,,,,,,,,,,,,,,,
01/01/2000,,,,,,,,,,,,,,,,1.75
02/01/2000,,,,,,,,,,,,,,,,1.74
03/01/2000,,,,,,,,,,,,,,,,1.7
04/01/2000,,,,,,,,,,,,,,,,1.85
05/01/2000,,,,,,,,,,,,,,,,1.91
06/01/2000,,,,,,,,,,,,,,,,1.68
07/01/2000,,,,,,,,,,,,,,,,1.8
08/01/2000,,,,,,,,,,,,,,,,1.66
09/01/2000,,,,,,,,,,,,,,,,1.49
10/01/2000,,,,,,,,,,,,,,,,1.58
11/01/2000,,,,,,,,,,,,,,,,1.61
12/01/2000,,,,,,,,,,,,,,,,1.56
13/01/2000,,,,,,,,,,,,,,,,1.66
14/01/2000,,,,,,,,,,,,,,,,1.67
15/01/2000,,,,,,,,,,,,,,,,1.53
16/01/2000,,,,,,,,,,,,,,,,1.4
17/01/2000,,,,,,,,,,,,,,,,1.45
18/01/2000,,,,,,,,,,,,,,,,1.58
19/01/2000,,,,,,,,,,,,,,,,1.55
20/01/2000,,,,,,,,,,,,,,,,1.54
21/01/2000,,,,,,,,,,,,,,,,1.66
22/01/2000,,,,,,,,,,,,,,,,1.4
23/01/2000,,,,,,,,,,,,,,,,1.51
24/01/2000,,,,,,,,,,,,,,,,1.52
25/01/2000,,,,,,,,,,,,,,,,1.6
26/01/2000,,,,,,,,,,,,,,,,1.54
27/01/2000,,,,,,,,,,,,,,,,1.53
28/01/2000,,,,,,,,,,,,,,,,1.59
29/01/2000,,,,,,,,,,,,,,,,1.62
30/01/2000,,,,,,,,,,,,,,,,1.57
31/01/2000,,,,,,,,,,,,,,,,1.64
01/02/2000,,,,,,,,,,,,,,,,1.67
02/02/2000,,,,,,,,,,,,,,,,1.69
03/02/2000,,,,,,,,,,,,,,,,1.84
04/02/2000,,,,,,,,,,,,,,,,1.83
05/02/2000,,,,,,,,,,,,,,,,1.71
06/02/2000,,,,,,,,,,,,,,,,1.6
07/02/2000,,,,,,,,,,,,,,,,1.69
08/02/2000,,,,,,,,,,,,,,,,1.74
09/02/2000,,,,,,,,,,,,,,,,1.75
10/02/2000,,,,,,,,,,,,,,,,1.66
11/02/2000,,,,,,,,,,,,,,,,1.64
12/02/2000,,,,,,,,,,,,,,,,1.59
13/02/2000,,,,,,,,,,,,,,,,1.47
14/02/2000,,,,,,,,,,,,,,,,1.46
15/02/2000,,,,,,,,,,,,,,,,1.59
16/02/2000,,,,,,,,,,,,,,,,1.63
17/02/2000,,,,,,,,,,,,,,,,1.71
18/02/2000,,,,,,,,,,,,,,,,1.7
19/02/2000,,,,,,,,,,,,,,,,1.65
20/02/2000,,,,,,,,,,,,,,,,1.55
21/02/2000,,,,,,,,,,,,,,,,1.52
22/02/2000,,,,,,,,,,,,,,,,1.62
23/02/2000,,,,,,,,,,,,,,,,1.62
24/02/2000,,,,,,,,,,,,,,,,1.61
25/02/2000,,,,,,,,,,,,,,,,1.61
26/02/2000,,,,,,,,,,,,,,,,1.52
27/02/2000,,,,,,,,,,,,,,,,1.37
28/02/2000,,,,,,,,,,,,,,,,1.44
29/02/2000,,,,,,,,,,,,,,,,1.59
01/03/2000,,,,,,,,,,,,,,,,1.57
02/03/2000,,,,,,,,,,,,,,,,2.41
03/03/2000,,,,,,,,,,,,,,,,2.04
04/03/2000,,,,,,,,,,,,,,,,
05/03/2000,,,,,,,,,,,,,,,,1.6
06/03/2000,,,,,,,,,,,,,,,,1.66
07/03/2000,,,,,,,,,,,,,,,,1.76
08/03/2000,,,,,,,,,,,,,,,,1.73
09/03/2000,,,,,,,,,,,,,,,,1.68
10/03/2000,,,,,,,,,,,,,,,,1.67
11/03/2000,,,,,,,,,,,,,,,,1.56
12/03/2000,,,,,,,,,,,,,,,,1.4
13/03/2000,,,,,,,,,,,,,,,,1.46
14/03/2000,,,,,,,,,,,,,,,,1.59
15/03/2000,,,,,,,,,,,,,,,,1.57
16/03/2000,,,,,,,,,,,,,,,,1.52
17/03/2000,,,,,,,,,,,,,,,,1.46
18/03/2000,,,,,,,,,,,,,,,,1.35
19/03/2000,,,,,,,,,,,,,,,,1.32
20/03/2000,,,,,,,,,,,,,,,,1.41
21/03/2000,,,,,,,,,,,,,,,,1.53
22/03/2000,,,,,,,,,,,,,,,,1.75
23/03/2000,,,,,,,,,,,,,,,,1.59
24/03/2000,,,,,,,,,,,,,,,,
25/03/2000,,,,,,,,,,,,,,,,
26/03/2000,,,,,,,,,,,,,,,,1.5
27/03/2000,,,,,,,,,,,,,,,,1.72
28/03/2000,,,,,,,,,,,,,,,,2.19
29/03/2000,,,,,,,,,,,,,,,,2.44
30/03/2000,,,,,,,,,,,,,,,,2.44
31/03/2000,,,,,,,,,,,,,,,,2.17
01/04/2000,,,,,,,,,,,,,,,,2.28
02/04/2000,,,,,,,,,,,,,,,,2.18
03/04/2000,,,,,,,,,,,,,,,,2.31
04/04/2000,,,,,,,,,,,,,,,,2.3
05/04/2000,,,,,,,,,,,,,,,,2.39
06/04/2000,,,,,,,,,,,,,,,,2.3
07/04/2000,,,,,,,,,,,,,,,,2.06
08/04/2000,,,,,,,,,,,,,,,,1.78
09/04/2000,,,,,,,,,,,,,,,,1.71
10/04/2000,,,,,,,,,,,,,,,,2.01
11/04/2000,,,,,,,,,,,,,,,,2.08
12/04/2000,,,,,,,,,,,,,,,,2.7
13/04/2000,,,,,,,,,,,,,,,,2.62
14/04/2000,,,,,,,,,,,,,,,,2.39
15/04/2000,,,,,,,,,,,,,,,,1.99
16/04/2000,,,,,,,,,,,,,,,,1.91
17/04/2000,,,,,,,,,,,,,,,,2.05
18/04/2000,,,,,,,,,,,,,,,,2.01
19/04/2000,,,,,,,,,,,,,,,,1.91
20/04/2000,,,,,,,,,,,,,,,,1.78
21/04/2000,,,,,,,,,,,,,,,,1.69
22/04/2000,,,,,,,,,,,,,,,,1.71
23/04/2000,,,,,,,,,,,,,,,,1.52
24/04/2000,,,,,,,,,,,,,,,,1.43
25/04/2000,,,,,,,,,,,,,,,,1.41
26/04/2000,,,,,,,,,,,,,,,,1.52
27/04/2000,,,,,,,,,,,,,,,,1.65
28/04/2000,,,,,,,,,,,,,,,,1.71
29/04/2000,,,,,,,,,,,,,,,,1.68
30/04/2000,,,,,,,,,,,,,,,,1.49
01/05/2000,,,,,,,,,,,,,,,,1.4
02/05/2000,,,,,,,,,,,,,,,,1.55
03/05/2000,,,,,,,,,,,,,,,,1.62
04/05/2000,,,,,,,,,,,,,,,,1.55
05/05/2000,,,,,,,,,,,,,,,,1.44
06/05/2000,,,,,,,,,,,,,,,,1.42
07/05/2000,,,,,,,,,,,,,,,,1.32
08/05/2000,,,,,,,,,,,,,,,,1.4
09/05/2000,,,,,,,,,,,,,,,,1.35
10/05/2000,,,,,,,,,,,,,,,,1.31
11/05/2000,,,,,,,,,,,,,,,,1.47
12/05/2000,,,,,,,,,,,,,,,,1.54
13/05/2000,,,,,,,,,,,,,,,,1.38
14/05/2000,,,,,,,,,,,,,,,,1.28
15/05/2000,,,,,,,,,,,,,,,,1.27
16/05/2000,,,,,,,,,,,,,,,,1.33
17/05/2000,,,,,,,,,,,,,,,,1.49
18/05/2000,,,,,,,,,,,,,,,,1.47
19/05/2000,,,,,,,,,,,,,,,,1.44
20/05/2000,,,,,,,,,,,,,,,,1.24
21/05/2000,,,,,,,,,,,,,,,,1.22
22/05/2000,,,,,,,,,,,,,,,,1.26
23/05/2000,,,,,,,,,,,,,,,,1.22
24/05/2000,,,,,,,,,,,,,,,,1.18
25/05/2000,,,,,,,,,,,,,,,,1.18
26/05/2000,,,,,,,,,,,,,,,,1.17
27/05/2000,,,,,,,,,,,,,,,,1.2
28/05/2000,,,,,,,,,,,,,,,,1.2
29/05/2000,,,,,,,,,,,,,,,,1.19
30/05/2000,,,,,,,,,,,,,,,,1.17
31/05/2000,,,,,,,,,,,,,,,,1.17
01/06/2000,,,,,,,,,,,,,,,,1.15
02/06/2000,,,,,,,,,,,,,,,,1.18
03/06/2000,,,,,,,,,,,,,,,,1.18
04/06/2000,,,,,,,,,,,,,,,,1.13
05/06/2000,,,,,,,,,,,,,,,,1.15
06/06/2000,,,,,,,,,,,,,,,,1.17
07/06/2000,,,,,,,,,,,,,,,,1.15
08/06/2000,,,,,,,,,,,,,,,,1.16
09/06/2000,,,,,,,,,,,,,,,,1.15
10/06/2000,,,,,,,,,,,,,,,,1.18
11/06/2000,,,,,,,,,,,,,,,,1.36
12/06/2000,,,,,,,,,,,,,,,,1.78
13/06/2000,,,,,,,,,,,,,,,,1.67
14/06/2000,,,,,,,,,,,,,,,,1.59
15/06/2000,,,,,,,,,,,,,,,,1.35
16/06/2000,,,,,,,,,,,,,,,,1.29
17/06/2000,,,,,,,,,,,,,,,,1.26
18/06/2000,,,,,,,,,,,,,,,,1.24
19/06/2000,,,,,,,,,,,,,,,,1.19
20/06/2000,,,,,,,,,,,,,,,,1.17
21/06/2000,,,,,,,,,,,,,,,,1.15
22/06/2000,,,,,,,,,,,,,,,,1.21
23/06/2000,,,,,,,,,,,,,,,,1.2
24/06/2000,,,,,,,,,,,,,,,,1.17
25/06/2000,,,,,,,,,,,,,,,,1.13
26/06/2000,,,,,,,,,,,,,,,,1.12
27/06/2000,,,,,,,,,,,,,,,,1.12
28/06/2000,,,,,,,,,,,,,,,,1.18
29/06/2000,,,,,,,,,,,,,,,,1.19
30/06/2000,,,,,,,,,,,,,,,,1.14
01/07/2000,,,,,,,,,,,,,,,,1.13
02/07/2000,,,,,,,,,,,,,,,,1.15
03/07/2000,,,,,,,,,,,,,,,,1.15
04/07/2000,,,,,,,,,,,,,,,,1.18
05/07/2000,,,,,,,,,,,,,,,,1.14
06/07/2000,,,,,,,,,,,,,,,,1.13
07/07/2000,,,,,,,,,,,,,,,,1.14
08/07/2000,,,,,,,,,,,,,,,,1.13
09/07/2000,,,,,,,,,,,,,,,,1.13
10/07/2000,,,,,,,,,,,,,,,,1.14
11/07/2000,,,,,,,,,,,,,,,,1.29
12/07/2000,,,,,,,,,,,,,,,,1.18
13/07/2000,,,,,,,,,,,,,,,,1.16
14/07/2000,,,,,,,,,,,,,,,,1.16
15/07/2000,,,,,,,,,,,,,,,,1.36
16/07/2000,,,,,,,,,,,,,,,,1.27
17/07/2000,,,,,,,,,,,,,,,,1.18
18/07/2000,,,,,,,,,,,,,,,,1.21
19/07/2000,,,,,,,,,,,,,,,,1.15
20/07/2000,,,,,,,,,,,,,,,,1.16
21/07/2000,,,,,,,,,,,,,,,,1.15
22/07/2000,,,,,,,,,,,,,,,,1.15
23/07/2000,,,,,,,,,,,,,,,,1.15
24/07/2000,,,,,,,,,,,,,,,,1.15
25/07/2000,,,,,,,,,,,,,,,26.25,1.2
26/07/2000,,,,,,,,,,,,,,,25.85,1.15
27/07/2000,,,,,,,,,,,,,,,27.45,1.14
28/07/2000,,,,,,,,,,,,,,,26.15,1.13
29/07/2000,,,,,,,,,,,,,,,25.75,1.16
30/07/2000,,,,,,,,,,,,,,,25.35,1.12
31/07/2000,,,,,,,,,,,,,,,25.7,1.12
01/08/2000,,,,,,,,,,,,,,,26,1.12
02/08/2000,,,,,,,,,,,,,,,25.9,1.14
03/08/2000,,,,,,,,,,,,,,,26.7,1.15
04/08/2000,,,,,,,,,,,,,,,23,1.15
05/08/2000,,,,,,,,,,,,,,,21.3,1.2
06/08/2000,,,,,,,,,,,,,,,21.5,1.25
07/08/2000,,,,,,,,,,,,,,,23.6,1.15
08/08/2000,,,,,,,,,,,,,,,24.65,1.15
09/08/2000,,,,,,,,,,,,,,,25.95,1.15
10/08/2000,,,,,,,,,,,,,,,26.15,1.15
11/08/2000,,,,,,,,,,,,,,,26.95,1.15
12/08/2000,,,,,,,,,,,,,,,26.8,1.15
13/08/2000,,,,,,,,,,,,,,,27.85,1.14
14/08/2000,,,,,,,,,,,,,,,27.6,1.16
15/08/2000,,,,,,,,,,,,,,,28.15,1.17
16/08/2000,,,,,,,,,,,,,,,29.05,1.14
17/08/2000,,,,,,,,,,,,,,,27.75,1.14
18/08/2000,,,,,,,,,,,,,,,28.65,1.14
19/08/2000,,,,,,,,,,,,,,,29.75,1.13
20/08/2000,,,,,,,,,,,,,,,29.1,1.14
21/08/2000,,,,,,,,,,,,,,,30.2,1.14
22/08/2000,,,,,,,,,,,,,,,29.35,1.14
23/08/2000,,,,,,,,,,,,,,,29,1.13
24/08/2000,,,,,,,,,,,,,,,29.05,1.13
25/08/2000,,,,,,,,,,,,,,,29,1.13
26/08/2000,,,,,,,,,,,,,,,29.25,1.12
27/08/2000,,,,,,,,,,,,,,,27.35,1.13
28/08/2000,,,,,,,,,,,,,,,27.35,1.13
29/08/2000,,,,,,,,,,,,,,,26.25,1.12
30/08/2000,,,,,,,,,,,,,,,25.2,1.12
31/08/2000,,,,,,,,,,,,,,,23.15,1.24
01/09/2000,,,,,,,,,,,,,,,23.15,1.28
02/09/2000,,,,,,,,,,,,,,,23.65,1.2
03/09/2000,,,,,,,,,,,,,,,22.7,1.18
04/09/2000,,,,,,,,,,,,,,,23.1,1.21
05/09/2000,,,,,,,,,,,,,,,22.05,1.2
06/09/2000,,,,,,,,,,,,,,,19.75,1.17
07/09/2000,,,,,,,,,,,,,,,22.05,1.2
08/09/2000,,,,,,,,,,,,,,,21.15,1.21
09/09/2000,,,,,,,,,,,,,,,22.75,1.18
10/09/2000,,,,,,,,,,,,,,,24.2,1.17
11/09/2000,,,,,,,,,,,,,,,22.65,1.16
12/09/2000,,,,,,,,,,,,,,,23.1,1.16
13/09/2000,,,,,,,,,,,,,,,22.25,1.17
14/09/2000,,,,,,,,,,,,,,,22.65,1.17
15/09/2000,,,,,,,,,,,,,,,23.85,1.19
16/09/2000,,,,,,,,,,,,,,,23.75,1.2
17/09/2000,,,,,,,,,,,,,,,23.75,1.18
18/09/2000,,,,,,,,,,,,,,,22,1.18
19/09/2000,,,,,,,,,,,,,,,24.25,1.19
20/09/2000,,,,,,,,,,,,,,,23.5,1.21
21/09/2000,,,,,,,,,,,,,,,20.8,1.22
22/09/2000,,,,,,,,,,,,,,,21.95,1.18
23/09/2000,,,,,,,,,,,,,,,21.25,1.18
24/09/2000,,,,,,,,,,,,,,,20.7,1.18
25/09/2000,,,,,,,,,,,,,,,21.35,1.18
26/09/2000,,,,,,,,,,,,,,,21.5,1.18
27/09/2000,,,,,,,,,,,,,,,21.8,1.18
28/09/2000,,,,,,,,,,,,,,,21.7,1.18
29/09/2000,,,,,,,,,,,,,,,21.2,1.21
30/09/2000,,,,,,,,,,,,,,,19.25,1.23
01/10/2000,,,,,,,,,,,,,,,16.85,1.28
02/10/2000,,,,,,,,,,,,,,,18,1.22
03/10/2000,,,,,,,,,,,,,,,17.05,1.17
04/10/2000,,,,,,,,,,,,,,,19.9,1.13
05/10/2000,,,,,,,,,,,,,,,21.7,1.19
06/10/2000,,,,,,,,,,,,,,,19.8,1.17
07/10/2000,,,,,,,,,,,,,,,14.45,1.27
08/10/2000,,,,,,,,,,,,,,,13.85,1.17
09/10/2000,,,,,,,,,,,,,,,17.8,1.14
10/10/2000,,,,,,,,,,,,,,,17.4,1.18
11/10/2000,,,,,,,,,,,,,,,18.2,1.25
12/10/2000,,,,,,,,,,,,,,,21.95,1.19
13/10/2000,,,,,,,,,,,,,,,22.2,1.3
14/10/2000,,,,,,,,,,,,,,,21.65,1.35
15/10/2000,,,,,,,,,,,,,,,17.35,1.2
16/10/2000,,,,,,,,,,,,,,,17.45,1.26
17/10/2000,,,,,,,,,,,,,,,17.85,1.29
18/10/2000,,,,,,,,,,,,,,,17.3,1.25
19/10/2000,,,,,,,,,,,,,,,16.9,1.27
20/10/2000,,,,,,,,,,,,,,,17.25,1.23
21/10/2000,,,,,,,,,,,,,,,17.65,1.23
22/10/2000,,,,,,,,,,,,,,,17.9,1.19
23/10/2000,,,,,,,,,,,,,,,17,1.2
24/10/2000,,,,,,,,,,,,,,,16.05,1.17
25/10/2000,,,,,,,,,,,,,,,16.3,1.2
26/10/2000,,,,,,,,,,,,,,,17.85,1.22
27/10/2000,,,,,,,,,,,,,,,15.9,1.22
28/10/2000,,,,,,,,,,,,,,,17.4,1.19
29/10/2000,,,,,,,,,,,,,,,16.25,1.16
30/10/2000,,,,,,,,,,,,,,,16.55,1.18
31/10/2000,,,,,,,,,,,,,,,19.1,1.22
01/11/2000,,,,,,,,,,,,,,,16.05,1.32
02/11/2000,,,,,,,,,,,,,,,14.15,1.26
03/11/2000,,,,,,,,,,,,,,,16.25,1.5
04/11/2000,,,,,,,,,,,,,,,14.4,2.6
05/11/2000,,,,,,,,,,,,,,,12.25,2.22
06/11/2000,,,,,,,,,,,,,,,13.35,2.04
07/11/2000,,,,,,,,,,,,,,,14.6,3.15
08/11/2000,,,,,,,,,,,,,,,13.55,2.52
09/11/2000,,,,,,,,,,,,,,,10.05,2.27
10/11/2000,,,,,,,,,,,,,,,9.9,2.29
11/11/2000,,,,,,,,,,,,,,,11,2.04
12/11/2000,,,,,,,,,,,,,,,9.2,1.65
