Date,Rainfall_Terni,Flow_Rate_Lupa
27/10/2018,2.902,-109.44
28/10/2018,2.902,-109.45
29/10/2018,2.902,-109.46
30/10/2018,2.902,-109.47
31/10/2018,2.902,-109.48
01/11/2018,5.376,-109.49
02/11/2018,5.376,-109.5
03/11/2018,5.376,-109.51
04/11/2018,5.376,-109.52
05/11/2018,5.376,-109.53
06/11/2018,5.376,-109.54
07/11/2018,5.376,-109.55
08/11/2018,5.376,-109.56
09/11/2018,5.376,-109.59
10/11/2018,5.376,-109.6
11/11/2018,5.376,-109.61
12/11/2018,5.376,-109.62
13/11/2018,5.376,-109.63
14/11/2018,5.376,-109.64
15/11/2018,5.376,-109.65
16/11/2018,5.376,-109.66
17/11/2018,5.376,-109.67
18/11/2018,5.376,-109.68
19/11/2018,5.376,-109.69
20/11/2018,5.376,-109.7
21/11/2018,5.376,-109.71
22/11/2018,5.376,-109.72
23/11/2018,5.376,-109.73
24/11/2018,5.376,-109.74
25/11/2018,5.376,-109.75
26/11/2018,5.376,-109.76
27/11/2018,5.376,-109.77
28/11/2018,5.376,-109.78
29/11/2018,5.376,-109.79
30/11/2018,5.376,-109.8
01/12/2018,1.824,
02/12/2018,1.824,
03/12/2018,1.824,-109.81
04/12/2018,1.824,-109.82
05/12/2018,1.824,-109.83
06/12/2018,1.824,-109.84
07/12/2018,1.824,-109.85
08/12/2018,1.824,-109.86
09/12/2018,1.824,-109.87
10/12/2018,1.824,-109.88
11/12/2018,1.824,-109.89
12/12/2018,1.824,-109.9
13/12/2018,1.824,-109.91
14/12/2018,1.824,-109.92
15/12/2018,1.824,-109.93
16/12/2018,1.824,-109.94
17/12/2018,1.824,-109.95
18/12/2018,1.824,-109.96
19/12/2018,1.824,-109.97
20/12/2018,1.824,-109.98
21/12/2018,1.824,-109.99
22/12/2018,1.824,-110
23/12/2018,1.824,-110.01
24/12/2018,1.824,-110.02
25/12/2018,1.824,-110.03
26/12/2018,1.824,-110.04
27/12/2018,1.824,-110.05
28/12/2018,1.824,-110.06
29/12/2018,1.824,-110.09
30/12/2018,1.824,-110.1
31/12/2018,1.824,-110.11
01/01/2019,2.242,-110.12
02/01/2019,2.242,-110.13
03/01/2019,2.242,-110.14
04/01/2019,2.242,-110.15
05/01/2019,2.242,-110.16
06/01/2019,2.242,-110.17
07/01/2019,2.242,-110.18
08/01/2019,2.242,-110.19
09/01/2019,2.242,-110.2
10/01/2019,2.242,-110.21
11/01/2019,2.242,-110.22
12/01/2019,2.242,-110.23
13/01/2019,2.242,-110.24
14/01/2019,2.242,-110.25
15/01/2019,2.242,-110.26
16/01/2019,2.242,-110.27
17/01/2019,2.242,-110.28
18/01/2019,2.242,-110.29
19/01/2019,2.242,-110.3
20/01/2019,2.242,-110.31
21/01/2019,2.242,-110.32
22/01/2019,2.242,
23/01/2019,2.242,
24/01/2019,2.242,-110.33
25/01/2019,2.242,-110.34
26/01/2019,2.242,-110.35
27/01/2019,2.242,-110.36
28/01/2019,2.242,-110.37
29/01/2019,2.242,-110.38
30/01/2019,2.242,-110.39
31/01/2019,2.242,-110.4
01/02/2019,1.822,-110.41
02/02/2019,1.822,-110.42
03/02/2019,1.822,-110.43
04/02/2019,1.822,-110.44
05/02/2019,1.822,-110.45
06/02/2019,1.822,-110.46
07/02/2019,1.822,-110.47
08/02/2019,1.822,-110.48
09/02/2019,1.822,-110.49
10/02/2019,1.822,-110.5
11/02/2019,1.822,-110.51
12/02/2019,1.822,-110.52
13/02/2019,1.822,-110.53
14/02/2019,1.822,-110.54
15/02/2019,1.822,-110.55
16/02/2019,1.822,-110.56
17/02/2019,1.822,-110.59
18/02/2019,1.822,-110.6
19/02/2019,1.822,-110.61
20/02/2019,1.822,-110.62
21/02/2019,1.822,-110.63
22/02/2019,1.822,-110.64
23/02/2019,1.822,-110.65
24/02/2019,1.822,-110.66
25/02/2019,1.822,-110.67
26/02/2019,1.822,-110.68
27/02/2019,1.822,-110.69
28/02/2019,1.822,-110.7
01/03/2019,1.041,-110.71
02/03/2019,1.041,-110.72
03/03/2019,1.041,-110.73
04/03/2019,1.041,-110.74
05/03/2019,1.041,-110.75
06/03/2019,1.041,-110.76
07/03/2019,1.041,-110.77
08/03/2019,1.041,-110.78
09/03/2019,1.041,-110.79
10/03/2019,1.041,-110.8
11/03/2019,1.041,-110.81
12/03/2019,1.041,-110.82
13/03/2019,1.041,-110.83
14/03/2019,1.041,-110.84
15/03/2019,1.041,
16/03/2019,1.041,
17/03/2019,1.041,-110.85
18/03/2019,1.041,-110.86
19/03/2019,1.041,-110.87
20/03/2019,1.041,-110.88
21/03/2019,1.041,-110.89
22/03/2019,1.041,-110.9
23/03/2019,1.041,-110.91
24/03/2019,1.041,-110.92
25/03/2019,1.041,-110.93
26/03/2019,1.041,-110.94
27/03/2019,1.041,-110.95
28/03/2019,1.041,-110.96
29/03/2019,1.041,-110.97
30/03/2019,1.041,-110.98
31/03/2019,1.041,-110.99
01/04/2019,2.611,-111
02/04/2019,2.611,-111.01
03/04/2019,2.611,-111.02
04/04/2019,2.611,-111.03
05/04/2019,2.611,-111.04
06/04/2019,2.611,-111.05
07/04/2019,2.611,-111.06
08/04/2019,2.611,-111.09
09/04/2019,2.611,-111.1
10/04/2019,2.611,-111.11
11/04/2019,2.611,-111.12
12/04/2019,2.611,-111.13
13/04/2019,2.611,-111.14
14/04/2019,2.611,-111.15
15/04/2019,2.611,-111.16
16/04/2019,2.611,-111.17
17/04/2019,2.611,-111.18
18/04/2019,2.611,-111.19
19/04/2019,2.611,-111.2
20/04/2019,2.611,-111.21
21/04/2019,2.611,-111.22
22/04/2019,2.611,-111.23
23/04/2019,2.611,-111.24
24/04/2019,2.611,-111.25
25/04/2019,2.611,-111.26
26/04/2019,2.611,-111.27
27/04/2019,2.611,-111.28
28/04/2019,2.611,-111.29
29/04/2019,2.611,-111.3
30/04/2019,2.611,-111.31
01/05/2019,3.544,-111.32
02/05/2019,3.544,-111.33
03/05/2019,3.544,-111.34
04/05/2019,3.544,-111.35
05/05/2019,3.544,-111.36
06/05/2019,3.544,
07/05/2019,3.544,
08/05/2019,3.544,-111.37
09/05/2019,3.544,-111.38
10/05/2019,3.544,-111.39
11/05/2019,3.544,-111.4
12/05/2019,3.544,-111.41
13/05/2019,3.544,-111.42
14/05/2019,3.544,-111.43
15/05/2019,3.544,-111.44
16/05/2019,3.544,-111.45
17/05/2019,3.544,-111.46
18/05/2019,3.544,-111.47
19/05/2019,3.544,-111.48
20/05/2019,3.544,-111.49
21/05/2019,3.544,-111.5
22/05/2019,3.544,-111.51
23/05/2019,3.544,-111.52
24/05/2019,3.544,-111.53
25/05/2019,3.544,-111.54
26/05/2019,3.544,-111.55
27/05/2019,3.544,-111.56
28/05/2019,3.544,-111.59
29/05/2019,3.544,-111.6
30/05/2019,3.544,-111.61
31/05/2019,3.544,-111.62
01/06/2019,0.778,-111.63
02/06/2019,0.778,-111.64
03/06/2019,0.778,-111.65
04/06/2019,0.778,-111.66
05/06/2019,0.778,-111.67
06/06/2019,0.778,-111.68
07/06/2019,0.778,-111.69
08/06/2019,0.778,-111.7
09/06/2019,0.778,-111.71
10/06/2019,0.778,-111.72
11/06/2019,0.778,-111.73
12/06/2019,0.778,-111.74
13/06/2019,0.778,-111.75
14/06/2019,0.778,-111.76
15/06/2019,0.778,-111.77
16/06/2019,0.778,-111.78
17/06/2019,0.778,-111.79
18/06/2019,0.778,-111.8
19/06/2019,0.778,-111.81
20/06/2019,0.778,-111.82
21/06/2019,0.778,-111.83
22/06/2019,0.778,-111.84
23/06/2019,0.778,-111.85
24/06/2019,0.778,-111.86
25/06/2019,0.778,-111.87
26/06/2019,0.778,-111.88
27/06/2019,0.778,
28/06/2019,0.778,
29/06/2019,0.778,-111.89
30/06/2019,0.778,-111.9
01/07/2019,2.402,-111.91
02/07/2019,2.402,-111.92
03/07/2019,2.402,-111.93
04/07/2019,2.402,-111.94
05/07/2019,2.402,-111.95
06/07/2019,2.402,-111.96
07/07/2019,2.402,-111.97
08/07/2019,2.402,-111.98
09/07/2019,2.402,-111.99
10/07/2019,2.402,-112
11/07/2019,2.402,-112.01
12/07/2019,2.402,-112.02
13/07/2019,2.402,-112.03
14/07/2019,2.402,-112.04
15/07/2019,2.402,-112.05
16/07/2019,2.402,-112.06
17/07/2019,2.402,-112.09
18/07/2019,2.402,-112.1
19/07/2019,2.402,-112.11
20/07/2019,2.402,-112.12
21/07/2019,2.402,-112.13
22/07/2019,2.402,-112.14
23/07/2019,2.402,-112.15
24/07/2019,2.402,-112.16
25/07/2019,2.402,-112.17
26/07/2019,2.402,-112.18
27/07/2019,2.402,-112.19
28/07/2019,2.402,-112.2
29/07/2019,2.402,-112.21
30/07/2019,2.402,-112.22
31/07/2019,2.402,-112.23
01/08/2019,0.733,-112.24
02/08/2019,0.733,-112.25
03/08/2019,0.733,-112.26
04/08/2019,0.733,-112.27
05/08/2019,0.733,-112.28
06/08/2019,0.733,-112.29
07/08/2019,0.733,-112.3
08/08/2019,0.733,-112.31
09/08/2019,0.733,-112.32
10/08/2019,0.733,-112.33
11/08/2019,0.733,-112.34
12/08/2019,0.733,-112.35
13/08/2019,0.733,-112.36
14/08/2019,0.733,-112.37
15/08/2019,0.733,-112.38
16/08/2019,0.733,-112.39
17/08/2019,0.733,-112.4
18/08/2019,0.733,
19/08/2019,0.733,
20/08/2019,0.733,-112.41
21/08/2019,0.733,-112.42
22/08/2019,0.733,-112.43
23/08/2019,0.733,-112.44
24/08/2019,0.733,-112.45
25/08/2019,0.733,-112.46
26/08/2019,0.733,-112.47
27/08/2019,0.733,-112.48
28/08/2019,0.733,-112.49
29/08/2019,0.733,-112.5
30/08/2019,0.733,-112.51
31/08/2019,0.733,-112.52
01/09/2019,3,-112.53
02/09/2019,3,-112.54
03/09/2019,3,-112.55
04/09/2019,3,-112.56
05/09/2019,3,-112.59
06/09/2019,3,-112.6
07/09/2019,3,-112.61
08/09/2019,3,-112.62
09/09/2019,3,-112.63
10/09/2019,3,-112.64
11/09/2019,3,-112.65
12/09/2019,3,-112.66
13/09/2019,3,-112.67
14/09/2019,3,-112.68
15/09/2019,3,-112.69
16/09/2019,3,-112.7
17/09/2019,3,-112.71
18/09/2019,3,-112.72
19/09/2019,3,-112.73
20/09/2019,3,-112.74
21/09/2019,3,-112.75
22/09/2019,3,-112.76
23/09/2019,3,-112.77
24/09/2019,3,-112.78
25/09/2019,3,-112.79
26/09/2019,3,-112.8
27/09/2019,3,-112.81
28/09/2019,3,-112.82
29/09/2019,3,-112.83
30/09/2019,3,-112.84
01/10/2019,1.436,-112.85
02/10/2019,1.436,-112.86
03/10/2019,1.436,-112.87
04/10/2019,1.436,-112.88
05/10/2019,1.436,-112.89
06/10/2019,1.436,-112.9
07/10/2019,1.436,-112.91
08/10/2019,1.436,-112.92
09/10/2019,1.436,
10/10/2019,1.436,
11/10/2019,1.436,-112.93
12/10/2019,1.436,-112.94
13/10/2019,1.436,-112.95
14/10/2019,1.436,-112.96
15/10/2019,1.436,-112.97
16/10/2019,1.436,-112.98
17/10/2019,1.436,-112.99
18/10/2019,1.436,-113
19/10/2019,1.436,-113.01
20/10/2019,1.436,-113.02
21/10/2019,1.436,-113.03
22/10/2019,1.436,-113.04
23/10/2019,1.436,-113.05
24/10/2019,1.436,-113.06
25/10/2019,1.436,-113.09
26/10/2019,1.436,-113.1
27/10/2019,1.436,-113.11
28/10/2019,1.436,-113.12
29/10/2019,1.436,-113.13
30/10/2019,1.436,-113.14
31/10/2019,1.436,-113.15
01/11/2019,9.084,-113.16
02/11/2019,9.084,-113.17
03/11/2019,9.084,-113.18
04/11/2019,9.084,-113.19
05/11/2019,9.084,-113.2
06/11/2019,9.084,-113.21
07/11/2019,9.084,-113.22
08/11/2019,9.084,-113.23
09/11/2019,9.084,-113.24
10/11/2019,9.084,-113.25
11/11/2019,9.084,-113.26
12/11/2019,9.084,-113.27
13/11/2019,9.084,-113.28
14/11/2019,9.084,-113.29
15/11/2019,9.084,-113.3
16/11/2019,9.084,-113.31
17/11/2019,9.084,-113.32
18/11/2019,9.084,-113.33
19/11/2019,9.084,-113.34
20/11/2019,9.084,-113.35
21/11/2019,9.084,-113.36
22/11/2019,9.084,-113.37
23/11/2019,9.084,-113.38
24/11/2019,9.084,-113.39
25/11/2019,9.084,-113.4
26/11/2019,9.084,-113.41
27/11/2019,9.084,-113.42
28/11/2019,9.084,-113.43
29/11/2019,9.084,-113.44
30/11/2019,9.084,
01/12/2019,2.6,
02/12/2019,2.6,-113.45
03/12/2019,2.6,-113.46
04/12/2019,2.6,-113.47
05/12/2019,2.6,-113.48
06/12/2019,2.6,-113.49
07/12/2019,2.6,-113.5
08/12/2019,2.6,-113.51
09/12/2019,2.6,-113.52
10/12/2019,2.6,-113.53
11/12/2019,2.6,-113.54
12/12/2019,2.6,-113.55
13/12/2019,2.6,-113.56
14/12/2019,2.6,-113.59
15/12/2019,2.6,-113.6
16/12/2019,2.6,-113.61
17/12/2019,2.6,-113.62
18/12/2019,2.6,-113.63
19/12/2019,2.6,-113.64
20/12/2019,2.6,-113.65
21/12/2019,2.6,-113.66
22/12/2019,2.6,-113.67
23/12/2019,2.6,-113.68
24/12/2019,2.6,-113.69
25/12/2019,2.6,-113.7
26/12/2019,2.6,-113.71
27/12/2019,2.6,-113.72
28/12/2019,2.6,-113.73
29/12/2019,2.6,-113.74
30/12/2019,2.6,-113.75
31/12/2019,2.6,-113.76
01/01/2020,2.2,-113.77
02/01/2020,0.2,-113.78
03/01/2020,0,-113.79
04/01/2020,0,-113.8
05/01/2020,0.2,-113.81
06/01/2020,0,-113.82
07/01/2020,0,-113.83
08/01/2020,0,-113.84
09/01/2020,0.2,-113.85
10/01/2020,0,-113.86
11/01/2020,0,-113.87
12/01/2020,0.2,-113.88
13/01/2020,0.2,-113.89
14/01/2020,0,-113.9
15/01/2020,0.2,-113.91
16/01/2020,0,-113.92
17/01/2020,0.2,-113.93
18/01/2020,7.8,-113.94
19/01/2020,1.6,-113.95
20/01/2020,0,-113.96
21/01/2020,0,-113.96
22/01/2020,0,-113.96
23/01/2020,0.2,-113.97
24/01/2020,0,-113.98
25/01/2020,4.2,-113.99
26/01/2020,0.2,-114
27/01/2020,0.2,-114.01
28/01/2020,2.2,-114.02
29/01/2020,0.2,-114.03
30/01/2020,0.2,-114.04
31/01/2020,0,-114.05
01/02/2020,16.4,-114.06
02/02/2020,2.4,-114.09
03/02/2020,0,-114.1
04/02/2020,3,-114.11
05/02/2020,0.8,-114.12
06/02/2020,0,-114.13
07/02/2020,0,-114.14
08/02/2020,0,-114.15
09/02/2020,0.2,-114.16
10/02/2020,0.4,-114.17
11/02/2020,0,-114.18
12/02/2020,0.2,-114.19
13/02/2020,0,-114.2
14/02/2020,8.2,-114.21
15/02/2020,0,-114.22
16/02/2020,0.2,-114.23
17/02/2020,0,-114.24
18/02/2020,0,-114.25
19/02/2020,4.6,-114.26
20/02/2020,0.2,-106.92
21/02/2020,0,-106.47
22/02/2020,0,-105.96
23/02/2020,0,-105.6
24/02/2020,0,-105.29
25/02/2020,0,-104.93
26/02/2020,5,-104.82
27/02/2020,4.8,-104.49
28/02/2020,6.2,-104.15
29/02/2020,0,-103.78
01/03/2020,0,
02/03/2020,18.8,-103.27
03/03/2020,8.8,-104.06
04/03/2020,0.2,-104.49
05/03/2020,0.2,-104.57
06/03/2020,8.6,-104.56
07/03/2020,2.6,-104.35
08/03/2020,0.2,-104.22
09/03/2020,0,-104.08
10/03/2020,0,-103.83
11/03/2020,0,-103.54
12/03/2020,0,-103.34
13/03/2020,0,-103.24
14/03/2020,0,-103.1
15/03/2020,0.2,-103.09
16/03/2020,0,-102.92
17/03/2020,0,-102.6
18/03/2020,0,-102.5
19/03/2020,0.2,-102.39
20/03/2020,0,-102.42
21/03/2020,0,-102.5
22/03/2020,0,-102.26
23/03/2020,0,-102.58
24/03/2020,0.6,-102.38
25/03/2020,0,-102.24
26/03/2020,0,-102.27
27/03/2020,0,-102.11
28/03/2020,9.2,-102.03
29/03/2020,2.6,-101.89
30/03/2020,1.6,-101.7
31/03/2020,1.2,-101.89
01/04/2020,0.4,-101.61
02/04/2020,0,-101.36
03/04/2020,0,-101.2
04/04/2020,0,-101.07
05/04/2020,0,-100.89
06/04/2020,0,-100.65
07/04/2020,0,-100.23
08/04/2020,0,-99.91
09/04/2020,0,-99.65
10/04/2020,0,-99.35
11/04/2020,0,-99.11
12/04/2020,0,-98.8
13/04/2020,0,-98.59
14/04/2020,1.4,-98.37
15/04/2020,0,-98.23
16/04/2020,0,-97.92
17/04/2020,0,-97.61
18/04/2020,0,-97.26
19/04/2020,0,-96.89
20/04/2020,18.2,-96.58
21/04/2020,1,-96.48
22/04/2020,8.8,-96.22
23/04/2020,0,-95.96
24/04/2020,0,-95.74
25/04/2020,0.2,-95.39
26/04/2020,0,-95.06
27/04/2020,0,-94.85
28/04/2020,15.4,-94.8
29/04/2020,6.8,-94.62
30/04/2020,0,-94.21
01/05/2020,0,-93.99
02/05/2020,1.6,-93.65
03/05/2020,0,-93.26
04/05/2020,0,-92.82
05/05/2020,0,-92.46
06/05/2020,0,-92.06
07/05/2020,0,-91.65
08/05/2020,0,-91.28
09/05/2020,0,-90.88
10/05/2020,0,-90.49
11/05/2020,2.8,-90.17
12/05/2020,5.6,-89.78
13/05/2020,0.4,-89.49
14/05/2020,0,-89.15
15/05/2020,0,-88.63
16/05/2020,0,-88.08
17/05/2020,0,-87.86
18/05/2020,0,-87.42
19/05/2020,76,-87.04
20/05/2020,3.2,-86.76
21/05/2020,0,-86.51
22/05/2020,0,-86.24
23/05/2020,0,-85.86
24/05/2020,0,-85.45
25/05/2020,0,-85
26/05/2020,0,-84.61
27/05/2020,0,-84.13
28/05/2020,0,-83.75
29/05/2020,22.8,-83.37
30/05/2020,2.4,-83.18
31/05/2020,0.4,-82.93
01/06/2020,0,-82.48
02/06/2020,4.4,-81.83
03/06/2020,0.6,-81.64
04/06/2020,8,-81.23
05/06/2020,20,-81.51
06/06/2020,0.2,-81.16
07/06/2020,0,-80.81
08/06/2020,2.6,-80.27
09/06/2020,1.6,-79.73
10/06/2020,3.6,-79.3
11/06/2020,6.2,-79.12
12/06/2020,0.2,-78.63
13/06/2020,0.8,-78.29
14/06/2020,1.6,-77.9
15/06/2020,4.8,-77.43
16/06/2020,0.6,-77.14
17/06/2020,10,-76.89
18/06/2020,2.8,-76.42
19/06/2020,0.2,-76.39
20/06/2020,0,-76.01
21/06/2020,0,-75.64
22/06/2020,0,-75.31
23/06/2020,0,-74.88
24/06/2020,0,-74.58
25/06/2020,0,-74.29
26/06/2020,0,-73.93
27/06/2020,0,-73.6
28/06/2020,0,-73.14
29/06/2020,0,-72.88
30/06/2020,0,-72.55
